Type,Name/Price,Address,City,Zip,State,Category,Latitude,Longitude,Date
C,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,5049 MAPLE AVE,St. Louis,63113,MO,Violent,38.65933,-90.26414,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4926 PAGE BLVD,St. Louis,63113,MO,Violent,38.65938,-90.26024,11/1/2017
C,"LARCENY-FROM BUILDING $500 - $24,999",4042 SAINT LOUIS AVE,St. Louis,63107,MO,Violent,38.65956,-90.2306,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1417 DESTREHAN ST,St. Louis,63107,MO,Violent,38.65959,-90.19864,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,1510 MALLINCKRODT ST,St. Louis,63107,MO,Violent,38.65974,-90.20008,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1510 MALLINCKRODT ST,St. Louis,63107,MO,Violent,38.65974,-90.20008,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,1510 MALLINCKRODT ST,St. Louis,63107,MO,Violent,38.65974,-90.20008,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4310 SAINT FERDINAND AVE,St. Louis,63113,MO,Violent,38.65975,-90.24132,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4310 ST FERDINAND AVE,St. Louis,63113,MO,Ignore,38.65975,-90.24132,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,4310 ST FERDINAND AVE,St. Louis,63113,MO,Violent,38.65975,-90.24132,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4310 ST FERDINAND AVE,St. Louis,63113,MO,Non-Violent,38.65975,-90.24132,11/1/2017
C,"LARCENY-FROM BUILDING $500 - $24,999",3509 N 14TH ST,St. Louis,63107,MO,Violent,38.65983,-90.19823,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,4248 COTTAGE AVE,St. Louis,63113,MO,Non-Violent,38.65984598,-90.23862362,11/1/2017
C,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,4248 COTTAGE AVE,St. Louis,63113,MO,Non-Violent,38.65984598,-90.23862362,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5500 MAPLE AVE,St. Louis,63112,MO,Violent,38.65985,-90.27892,11/1/2017
C,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5500 MAPLE AVE,St. Louis,63112,MO,Violent,38.65985,-90.27892,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,0 N KINGSHIGHWAY BLVD / NORTHLAN,St. Louis,63113,MO,Violent,38.6599,-90.2621,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,4127 MAFFITT AVE,St. Louis,63113,MO,Violent,38.65998,-90.23274,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1200 UNION BLVD,St. Louis,63113,MO,Violent,38.66002118,-90.27211291,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4100 ST LOUIS AVE,St. Louis,63115,MO,Ignore,38.66007,-90.23175,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,3911 PARNELL ST,St. Louis,63107,MO,Violent,38.66011,-90.21208,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,931 GOODFELLOW BLVD,St. Louis,63112,MO,Violent,38.66029,-90.28623,11/1/2017
C,LEAVING SCENE OF ACCIDENT,931 GOODFELLOW BLVD,St. Louis,63112,MO,Ignore,38.66029,-90.28623,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,949 GOODFELLOW BLVD,St. Louis,63112,MO,Non-Violent,38.66029,-90.28623,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,5808 MAPLE AVE,St. Louis,63112,MO,Violent,38.66029,-90.28623,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,944 GOODFELLOW BLVD,St. Louis,63112,MO,Violent,38.66030022,-90.28576735,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5626 MAPLE AVE,St. Louis,63112,MO,Violent,38.66032,-90.28225,11/1/2017
C,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,1225 UNION BLVD,St. Louis,63113,MO,Violent,38.66035,-90.27251,11/1/2017
C,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,1225 UNION BLVD,St. Louis,63113,MO,Violent,38.66035,-90.27251,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,1225 UNION BLVD,St. Louis,63113,MO,Violent,38.66035,-90.27251,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5330 BARTMER AVE,St. Louis,63112,MO,Violent,38.66041,-90.27332,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,3909 VEST AVE,St. Louis,63107,MO,Violent,38.66043,-90.21095,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3500 N 9TH ST,St. Louis,63147,MO,Ignore,38.66049,-90.19553,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,954 GOODFELLOW BLVD,St. Louis,63112,MO,Violent,38.66054,-90.28556,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4103 SAINT LOUIS AVE,St. Louis,63115,MO,Violent,38.66057,-90.23131,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,5408 BARTMER AVE,St. Louis,63112,MO,Violent,38.66062,-90.27505,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,3533 N 11TH ST,St. Louis,63107,MO,Violent,38.66065,-90.19748,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4552 GARFIELD AVE,St. Louis,63113,MO,Ignore,38.6607,-90.24819,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5046 MINERVA AVE,St. Louis,63113,MO,Ignore,38.66077,-90.26367,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1300 AUBERT AVE,St. Louis,63113,MO,Non-Violent,38.66078,-90.25979,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,1330 AUBERT AVE,St. Louis,63113,MO,Violent,38.66078,-90.25979,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,2315 BREMEN AVE,St. Louis,63107,MO,Violent,38.66081935,-90.2086135,11/1/2017
C,FRAUD-STEALING BY DECEIT/UNDER $150,2520 N NEWSTEAD AVE,St. Louis,63113,MO,Ignore,38.66094536,-90.24268565,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4272 E MAFFITT AVE,St. Louis,63113,MO,Ignore,38.66095,-90.23668,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,4272 E MAFFITT AVE,St. Louis,63113,MO,Violent,38.66095,-90.23668,11/1/2017
C,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3616 NATURAL BRIDGE AVE,St. Louis,63107,MO,Non-Violent,38.66099,-90.21773,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,4100 LABADIE AVE,St. Louis,63115,MO,Violent,38.66102,-90.23104,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3551 NATURAL BRIDGE AVE,St. Louis,63107,MO,Violent,38.66106547,-90.21646183,11/1/2017
C,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5027 MINERVA AVE,St. Louis,63113,MO,Violent,38.66116,-90.26298,11/1/2017
C,"LARCENY-ALL OTHER $500 - $24,999",2924 BARRETT ST,St. Louis,63107,MO,Violent,38.66126,-90.21314,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1406 N EUCLID AVE,St. Louis,63113,MO,Violent,38.66127,-90.25849,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,1406 N EUCLID AVE,St. Louis,63113,MO,Violent,38.66127,-90.25849,11/1/2017
C,AUTO THEFT-PERM RETNT/ATTEMPT,5632 CHAMBERLAIN AVE,St. Louis,63112,MO,Violent,38.66129,-90.2821,11/1/2017
C,ASSLT-AGGRV-HND/FST/FT-1ST-ADUL-DOMESTIC,1316 UNION BLVD,St. Louis,63113,MO,Violent,38.6613,-90.2712,11/1/2017
C,"LARCENY-ALL OTHER $500 - $24,999",1435 SALISBURY ST,St. Louis,63107,MO,Violent,38.66134,-90.20017,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3841 ASHLAND AVE,St. Louis,63107,MO,Ignore,38.66139,-90.22304,11/1/2017
C,HOMICIDE,3710 N GRAND BLVD,St. Louis,63107,MO,Violent,38.6614,-90.21615,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,4044 GREER AVE,St. Louis,63107,MO,Violent,38.6614,-90.22931,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1110 SALISBURY ST,St. Louis,63107,MO,Violent,38.66141,-90.19802,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,5083 MINERVA AVE,St. Louis,63113,MO,Violent,38.66152,-90.26504,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,5083 MINERVA AVE,St. Louis,63113,MO,Violent,38.66152,-90.26504,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,1403 SALISBURY ST,St. Louis,63107,MO,Violent,38.66157,-90.19912,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,1400 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Violent,38.66159,-90.26095,11/1/2017
C,LEAVING SCENE OF ACCIDENT,1400 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Ignore,38.66159,-90.26095,11/1/2017
C,LEAVING SCENE OF ACCIDENT,1400 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Ignore,38.66159,-90.26095,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1400 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Violent,38.66159,-90.26095,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,5561 CHAMBERLAIN AVE,St. Louis,63112,MO,Violent,38.66163,-90.27952,11/1/2017
C,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5400 PAGE BLVD,St. Louis,63112,MO,Violent,38.66179,-90.27456,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,1301 UNION BLVD,St. Louis,63113,MO,Violent,38.6618,-90.272,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,4200 E LABADIE AVE,St. Louis,63115,MO,Violent,38.66186,-90.23312,11/1/2017
C,LEAVING SCENE OF ACCIDENT,2119 BREMEN AVE,St. Louis,63107,MO,Ignore,38.6619,-90.20587,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4851 DR MARTIN LUTHER KING DR,St. Louis,63113,MO,Violent,38.66193,-90.25741,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4411 COTTAGE AVE,St. Louis,63113,MO,Non-Violent,38.66196,-90.24266,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,3000 BAILEY AVE,St. Louis,63107,MO,Violent,38.66197,-90.21255,11/1/2017
C,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1023 HAMILTON AVE,St. Louis,63112,MO,Violent,38.66204,-90.28968,11/1/2017
C,PUBLIC ORDER-TRESPASSING,5037 RIDGE AVE,St. Louis,63113,MO,Ignore,38.66208,-90.26316,11/1/2017
C,LEAVING SCENE OF ACCIDENT,0 N KINGSHIGHWAY BLVD / WELLS AV,St. Louis,63113,MO,Ignore,38.662095,-90.261755,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,14 PARKLAND PL,St. Louis,63112,MO,Violent,38.66221,-90.28816,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",3916 N FLORISSANT AVE,St. Louis,63107,MO,Violent,38.66228,-90.20609,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1428 FARRAR ST,St. Louis,63107,MO,Violent,38.66229483,-90.19984206,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3916 LEXINGTON AVE,St. Louis,63107,MO,Violent,38.66239,-90.22441,11/1/2017
C,SIMPLE ASSAULT-HARRASSMENT,4251 W MAFFITT AVE,St. Louis,63113,MO,Violent,38.6624,-90.23835,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4449 COTTAGE AVE,St. Louis,63113,MO,Violent,38.66243,-90.24372,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,4588 SAINT FERDINAND AVE,St. Louis,63113,MO,Violent,38.66275,-90.24818,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",4949 DR MARTIN LUTHER KING DR,St. Louis,63113,MO,Violent,38.66282,-90.25983,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5415 PAGE BLVD,St. Louis,63112,MO,Ignore,38.66283,-90.27451,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1901 MARCUS AVE,St. Louis,63113,MO,Violent,38.662853,-90.251983,11/1/2017
C,SIMPLE ASSAULT-HARRASSMENT,3950 LEXINGTON AVE,St. Louis,63107,MO,Violent,38.66286,-90.22546,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3900 PALM ST,St. Louis,63107,MO,Violent,38.6629,-90.22349,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1451 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Violent,38.6629,-90.26197,11/1/2017
C,DRUGS-POSSESSION/COCAINE,1451 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Non-Violent,38.6629,-90.26197,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1905 MARCUS,St. Louis,63115,MO,Non-Violent,38.66297,-90.25192,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5552 ETZEL AVE,St. Louis,63112,MO,Ignore,38.66306,-90.27842,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1412 BREMEN AVE,St. Louis,63107,MO,Violent,38.66309,-90.20036,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4021 N 22ND ST,St. Louis,63107,MO,Non-Violent,38.66309,-90.20852,11/1/2017
C,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4414 MAFFITT AVE,St. Louis,63113,MO,Ignore,38.66328,-90.24196,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5219 RIDGE AVE,St. Louis,63113,MO,Ignore,38.6633,-90.26808,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5610 ETZEL AVE,St. Louis,63112,MO,Violent,38.66332,-90.2812,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4727 LEDUC ST,St. Louis,63113,MO,Violent,38.66334,-90.25246,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5359 MINERVA AVE,St. Louis,63112,MO,Violent,38.66344,-90.2725,11/1/2017
C,"LARCENY-ALL OTHER $500 - $24,999",4003 LEXINGTON AVE,St. Louis,63107,MO,Violent,38.66363,-90.22604,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1019 N SKINKER PKWY,St. Louis,63112,MO,Violent,38.66364769,-90.29462674,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",1019 N SKINKER PKWY,St. Louis,63112,MO,Violent,38.66364769,-90.29462674,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5068 DR MARTIN LUTHER KING DR,St. Louis,63113,MO,Violent,38.66367,-90.26403,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,3122 WHITTIER ST,St. Louis,63115,MO,Violent,38.66368,-90.23109,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,2405 MARCUS AVE,St. Louis,63113,MO,Violent,38.663686,-90.251344,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5346 RIDGE AVE,St. Louis,63112,MO,Ignore,38.66382,-90.27167,11/1/2017
C,LEAVING SCENE OF ACCIDENT,1365 ARLINGTON AVE,St. Louis,63112,MO,Ignore,38.66393,-90.27345,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,4050 PECK ST,St. Louis,63107,MO,Violent,38.66395,-90.21283,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4050 PECK ST,St. Louis,63107,MO,Violent,38.66395,-90.21283,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,5749 ETZEL AVE,St. Louis,63112,MO,Violent,38.66395049,-90.28417181,11/1/2017
C,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1414 N PARK PL,St. Louis,63107,MO,Ignore,38.66399,-90.20075,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1111 HODIAMONT AVE,St. Louis,63112,MO,Violent,38.66404558,-90.29339629,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1358 SEMPLE AVE,St. Louis,63112,MO,Violent,38.66405,-90.27389,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2147 ANGELICA ST,St. Louis,63107,MO,Violent,38.66416,-90.20798,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4746 HAMMETT PL,St. Louis,63113,MO,Violent,38.66418,-90.25269,11/1/2017
C,LEAVING SCENE OF ACCIDENT,1610 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Ignore,38.6642,-90.26014,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,4815 LEDUC ST,St. Louis,63113,MO,Violent,38.66421,-90.2544,11/1/2017
C,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,4817 LEDUC ST,St. Louis,63113,MO,Violent,38.66425,-90.25449,11/1/2017
C,FRAUD-STEALING BY DECEIT/UNDER $150,4650 COTTAGE AVE,St. Louis,63113,MO,Ignore,38.6643,-90.2494,11/1/2017
C,AUTO THEFT-PERM RETNT/JOY RIDE,5920 ETZEL AVE,St. Louis,63112,MO,Violent,38.66431,-90.28991,11/1/2017
C,LEAVING SCENE OF ACCIDENT,2500 MARCUS AVE,St. Louis,63115,MO,Ignore,38.66432,-90.25018,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4034 PALM ST,St. Louis,63107,MO,Violent,38.66437,-90.22685,11/1/2017
C,DRUGS-POSSESSION/HEROIN,4038 N GRAND BLVD,St. Louis,63107,MO,Non-Violent,38.66441,-90.21401,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,4038 N GRAND BLVD,St. Louis,63107,MO,Violent,38.66441,-90.21401,11/1/2017
C,FRAUD-CREDIT DEVICE/UNDER $150,5555 PAGE BLVD,St. Louis,63112,MO,Ignore,38.66441,-90.27683,11/1/2017
C,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,5849 ETZEL AVE,St. Louis,63112,MO,Violent,38.66441,-90.28663,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5944 ETZEL AVE,St. Louis,63112,MO,Ignore,38.66457,-90.29072,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3501 KOSSUTH AVE,St. Louis,63107,MO,Ignore,38.66462,-90.21319,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3044 LAMBDIN AVE,St. Louis,63115,MO,Ignore,38.66462,-90.23445,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,5355 RIDGE AVE,St. Louis,63112,MO,Violent,38.66462,-90.27135,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,4700 HIGHLAND AVE,St. Louis,63113,MO,Violent,38.66468,-90.25054,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4144 E LEXINGTON AVE,St. Louis,63115,MO,Violent,38.66472,-90.22906,11/1/2017
C,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4118 N FLORISSANT AVE,St. Louis,63107,MO,Violent,38.66477,-90.20742,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4704 HIGHLAND AVE,St. Louis,63113,MO,Non-Violent,38.66485852,-90.25049344,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4704 HIGHLAND AVE,St. Louis,63113,MO,Violent,38.66485852,-90.25049344,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1904 N EUCLID AVE,St. Louis,63113,MO,Violent,38.66486,-90.25621,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4820 HAMMETT PL,St. Louis,63113,MO,Violent,38.66491,-90.2543,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5422 RIDGE AVE,St. Louis,63112,MO,Non-Violent,38.66496441,-90.27301124,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5422 RIDGE AVE,St. Louis,63112,MO,Violent,38.66496441,-90.27301124,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1916 N EUCLID AVE,St. Louis,63113,MO,Non-Violent,38.66498,-90.25579,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0 GLASGOW AVE / PENROSE ST,St. Louis,63107,MO,Ignore,38.66508,-90.20929,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,4700 CUPPLES PL,St. Louis,63113,MO,Violent,38.66509,-90.25023,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1515 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Non-Violent,38.6651,-90.26277,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5170 DR MARTIN LUTHER KING DR,St. Louis,63113,MO,Violent,38.6651,-90.26733,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,4704 CUPPLES PL,St. Louis,63113,MO,Violent,38.66511,-90.25039,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4704 CUPPLES PL,St. Louis,63113,MO,Ignore,38.66511,-90.25039,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,3521 FAIR AVE,St. Louis,63115,MO,Violent,38.66517,-90.23009,11/1/2017
C,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,4159 GROVE ST,St. Louis,63107,MO,Violent,38.6652,-90.21046,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1342 MONTCLAIR AVE,St. Louis,63112,MO,Ignore,38.66538,-90.27756,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1437 ARLINGTON AVE,St. Louis,63112,MO,Violent,38.66581,-90.27206,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4148 NATURAL BRIDGE AVE,St. Louis,63115,MO,Violent,38.66583,-90.22847,11/1/2017
C,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4929 LOTUS AVE,St. Louis,63113,MO,Violent,38.66584,-90.25705,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5940 PLYMOUTH AVE,St. Louis,63112,MO,Non-Violent,38.66593,-90.28969,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1901 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Violent,38.66602,-90.25999,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1901 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Violent,38.66602,-90.25999,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1333 CLARA AVE,St. Louis,63112,MO,Non-Violent,38.66606,-90.27924,11/1/2017
C,SIMPLE ASSAULT-CHILD/NO INJURY,1333 CLARA AVE,St. Louis,63112,MO,Violent,38.66606,-90.27924,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1333 CLARA AVE,St. Louis,63112,MO,Violent,38.66606,-90.27924,11/1/2017
C,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,6105 ETZEL AVE,St. Louis,63133,MO,Non-Violent,38.66607,-90.29259,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4150 N GRAND BLVD,St. Louis,63107,MO,Non-Violent,38.66614,-90.21275,11/1/2017
C,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4459 LABADIE AVE,St. Louis,63115,MO,Violent,38.66618,-90.24152,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,3127 CLARENCE PL,St. Louis,63115,MO,Violent,38.66633,-90.23643,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,4145 N GRAND BLVD,St. Louis,63107,MO,Violent,38.66637,-90.21352,11/1/2017
C,ASSLT-AGGRAV-FIREARM-1ST-CHILD-DOMESTIC,1207 HAMILTON AVE,St. Louis,63112,MO,Violent,38.6665,-90.28793,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1207 HAMILTON AVE,St. Louis,63112,MO,Non-Violent,38.6665,-90.28793,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1207 HAMILTON AVE,St. Louis,63112,MO,Violent,38.6665,-90.28793,11/1/2017
C,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,5205 THEODOSIA AVE,St. Louis,63113,MO,Ignore,38.66659,-90.26427,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,4163 N GRAND BLVD,St. Louis,63107,MO,Violent,38.6666,-90.21322,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,1291 GOODFELLOW BLVD,St. Louis,63112,MO,Violent,38.66661,-90.2837,11/1/2017
C,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3529 LAMBDIN AVE,St. Louis,63115,MO,Non-Violent,38.66678,-90.23377,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3531 LAMBDIN AVE,St. Louis,63115,MO,Violent,38.66678,-90.23377,11/1/2017
C,AUTO THEFT-PERM RETNT/JOY RIDE,5634 MINERVA AVE,St. Louis,63112,MO,Violent,38.66679,-90.27993,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4844 CUPPLES PL,St. Louis,63113,MO,Non-Violent,38.6668,-90.25429,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,3705 LEE AVE,St. Louis,63107,MO,Violent,38.66688,-90.21481,11/1/2017
C,DRUGS-POSSESSION/HEROIN,3705 LEE AVE,St. Louis,63107,MO,Non-Violent,38.66688,-90.21481,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1380 CLARA AVE,St. Louis,63112,MO,Non-Violent,38.6669,-90.27793,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4232 N 19TH ST,St. Louis,63107,MO,Violent,38.66696,-90.20467,11/1/2017
